patient_id,sample_rate,signal_len
45005480,500,5000
45007070,500,5000
45007426,500,5000
45009978,500,5000
45010657,500,5000
45011120,500,5000
45011507,500,5000
45011954,500,5000
45011967,500,5000
45012253,500,5000
45012401,500,5000
45012700,500,5000
45013394,500,5000
45014861,500,5000
45015106,500,5000
45015129,500,5000
45015778,500,5000
45016354,500,5000
45016613,500,5000
45017526,500,5000
45019370,500,5000
45019418,500,5000
45019981,500,5000
45020194,500,5000
45020762,500,5000
45020836,500,5000
45021552,500,5000
45021886,500,5000
45022445,500,5000
45022900,500,5000
45023177,500,5000
45024125,500,5000
45025205,500,5000
45025733,500,5000
45025804,500,5000
45026699,500,5000
45027050,500,5000
45027723,500,5000
45028370,500,5000
45030641,500,5000
45031381,500,5000
45031697,500,5000
45032297,500,5000
45032913,500,5000
45033292,500,5000
45033352,500,5000
45033387,500,5000
45033532,500,5000
45033781,500,5000
45034055,500,5000
45034275,500,5000
45036333,500,5000
45036597,500,5000
45036955,500,5000
45037088,500,5000
45037761,500,5000
45038193,500,5000
45038742,500,5000
45038781,500,5000
45038850,500,5000
45038902,500,5000
45039321,500,5000
45040334,500,5000
45040360,500,5000
45040895,500,5000
45041581,500,5000
45042841,500,5000
45043806,500,5000
45044052,500,5000
45044058,500,5000
45044217,500,5000
45046196,500,5000
45046199,500,5000
45046691,500,5000
45046741,500,5000
45047845,500,5000
45048217,500,5000
45049266,500,5000
45049849,500,5000
45049954,500,5000
45050565,500,5000
45051489,500,5000
45051695,500,5000
45052397,500,5000
45052639,500,5000
45053666,500,5000
45053810,500,5000
45054159,500,5000
45054505,500,5000
45054972,500,5000
45055633,500,5000
45056011,500,5000
45056099,500,5000
45057386,500,5000
45057787,500,5000
45057807,500,5000
45058439,500,5000
45058936,500,5000
45059408,500,5000
45060210,500,5000
45060222,500,5000
45060428,500,5000
45062039,500,5000
45062810,500,5000
45063076,500,5000
45063151,500,5000
45064530,500,5000
45065466,500,5000
45065829,500,5000
45066172,500,5000
45070027,500,5000
45070853,500,5000
45070904,500,5000
45072783,500,5000
45073283,500,5000
45073469,500,5000
45073506,500,5000
45074259,500,5000
45074261,500,5000
45074895,500,5000
45075027,500,5000
45075963,500,5000
45076880,500,5000
45077132,500,5000
45078159,500,5000
45078612,500,5000
45078778,500,5000
45081175,500,5000
45081180,500,5000
45082136,500,5000
45082631,500,5000
45084734,500,5000
45085052,500,5000
45085166,500,5000
45085228,500,5000
45085332,500,5000
45086050,500,5000
45086117,500,5000
45086388,500,5000
45087778,500,5000
45087833,500,5000
45088110,500,5000
45089523,500,5000
45089666,500,5000
45090640,500,5000
45090886,500,5000
45091128,500,5000
45092590,500,5000
45093045,500,5000
45093476,500,5000
45094595,500,5000
45094732,500,5000
45095217,500,5000
45095948,500,5000
45096411,500,5000
45097450,500,5000
45097944,500,5000
45098298,500,5000
45100068,500,5000
45100334,500,5000
45101245,500,5000
45101387,500,5000
45101415,500,5000
45102106,500,5000
45102188,500,5000
45102710,500,5000
45102896,500,5000
45103665,500,5000
45103767,500,5000
45103885,500,5000
45105730,500,5000
45105931,500,5000
45106401,500,5000
45106494,500,5000
45107263,500,5000
45107329,500,5000
45108827,500,5000
45109599,500,5000
45109647,500,5000
45112549,500,5000
45112682,500,5000
45112998,500,5000
45113040,500,5000
45113627,500,5000
45113731,500,5000
45113773,500,5000
45114757,500,5000
45115826,500,5000
45117091,500,5000
45117118,500,5000
45117357,500,5000
45117947,500,5000
45118697,500,5000
45119518,500,5000
45119762,500,5000
45121214,500,5000
45122755,500,5000
45122898,500,5000
45123305,500,5000
45123437,500,5000
45124030,500,5000
45124512,500,5000
45124763,500,5000
45125336,500,5000
45126144,500,5000
45126634,500,5000
45127800,500,5000
45128127,500,5000
45128171,500,5000
45130449,500,5000
45132253,500,5000
45133460,500,5000
45134182,500,5000
45134688,500,5000
45135005,500,5000
45135478,500,5000
45135709,500,5000
45136218,500,5000
45136651,500,5000
45136801,500,5000
45139855,500,5000
45140001,500,5000
45140296,500,5000
45140346,500,5000
45140576,500,5000
45140938,500,5000
45142855,500,5000
45143473,500,5000
45143995,500,5000
45145871,500,5000
45146820,500,5000
45146821,500,5000
45148371,500,5000
45149055,500,5000
45149940,500,5000
45150119,500,5000
45150490,500,5000
45151157,500,5000
45152223,500,5000
45152314,500,5000
45152859,500,5000
45153425,500,5000
45153513,500,5000
45153653,500,5000
45154197,500,5000
45154545,500,5000
45156440,500,5000
45156872,500,5000
45157015,500,5000
45157438,500,5000
45159541,500,5000
45159653,500,5000
45160424,500,5000
45161447,500,5000
45161752,500,5000
45161784,500,5000
45162108,500,5000
45162740,500,5000
45163613,500,5000
45164139,500,5000
45164189,500,5000
45164904,500,5000
45166605,500,5000
45166747,500,5000
45167057,500,5000
45167401,500,5000
45167577,500,5000
45168005,500,5000
45169050,500,5000
45171639,500,5000
45172837,500,5000
45172863,500,5000
45173175,500,5000
45173976,500,5000
45174350,500,5000
45174446,500,5000
45175321,500,5000
45176053,500,5000
45177883,500,5000
45177955,500,5000
45178106,500,5000
45179243,500,5000
45181385,500,5000
45181582,500,5000
45182043,500,5000
45184097,500,5000
45185439,500,5000
45186348,500,5000
45186526,500,5000
45186728,500,5000
45187093,500,5000
45187148,500,5000
45187232,500,5000
45187569,500,5000
45187613,500,5000
45189115,500,5000
45189378,500,5000
45189688,500,5000
45189827,500,5000
45189920,500,5000
45191122,500,5000
45191916,500,5000
45193325,500,5000
45194019,500,5000
45195664,500,5000
45197009,500,5000
45197901,500,5000
45198220,500,5000
45199288,500,5000
45199949,500,5000
45200520,500,5000
45201808,500,5000
45202169,500,5000
45203624,500,5000
45204009,500,5000
45204024,500,5000
45204402,500,5000
45204637,500,5000
45205733,500,5000
45206193,500,5000
45206461,500,5000
45206677,500,5000
45207154,500,5000
45207306,500,5000
45207592,500,5000
45207837,500,5000
45209177,500,5000
45210348,500,5000
45210433,500,5000
45211493,500,5000
45211681,500,5000
45212766,500,5000
45212924,500,5000
45214041,500,5000
45214268,500,5000
45214604,500,5000
45214909,500,5000
45215055,500,5000
45215333,500,5000
45215507,500,5000
45216038,500,5000
45216689,500,5000
45217103,500,5000
45218124,500,5000
45218977,500,5000
45219011,500,5000
45220403,500,5000
45220548,500,5000
45220626,500,5000
45221010,500,5000
45221535,500,5000
45221711,500,5000
45222042,500,5000
45223071,500,5000
45223136,500,5000
45223801,500,5000
45224505,500,5000
45224622,500,5000
45224727,500,5000
45225216,500,5000
45225811,500,5000
45226746,500,5000
45227415,500,5000
45227983,500,5000
45229227,500,5000
45229328,500,5000
45230249,500,5000
45230475,500,5000
45232492,500,5000
45233134,500,5000
45234058,500,5000
45234305,500,5000
45234510,500,5000
45236227,500,5000
45238429,500,5000
45238915,500,5000
45240157,500,5000
45241697,500,5000
45243412,500,5000
45243590,500,5000
45243670,500,5000
45244105,500,5000
45244162,500,5000
45245016,500,5000
45248238,500,5000
45248514,500,5000
45248785,500,5000
45249328,500,5000
45249660,500,5000
45249741,500,5000
45250014,500,5000
45250198,500,5000
45250312,500,5000
45250519,500,5000
45251007,500,5000
45251632,500,5000
45252084,500,5000
45252356,500,5000
45252656,500,5000
45252832,500,5000
45253363,500,5000
45253448,500,5000
45253976,500,5000
45254859,500,5000
45255568,500,5000
45256205,500,5000
45256359,500,5000
45259040,500,5000
45259617,500,5000
45259846,500,5000
45260658,500,5000
45263518,500,5000
45263567,500,5000
45263723,500,5000
45264210,500,5000
45265063,500,5000
45265196,500,5000
45265495,500,5000
45266533,500,5000
45266770,500,5000
45268854,500,5000
45269920,500,5000
45269945,500,5000
45270559,500,5000
45271082,500,5000
45271518,500,5000
45272689,500,5000
45273681,500,5000
45273792,500,5000
45274824,500,5000
45275578,500,5000
45276003,500,5000
45276035,500,5000
45276152,500,5000
45276161,500,5000
45276224,500,5000
45276225,500,5000
45276582,500,5000
45276727,500,5000
45276789,500,5000
45277291,500,5000
45278413,500,5000
45278779,500,5000
45279014,500,5000
45279372,500,5000
45279394,500,5000
45279415,500,5000
45280009,500,5000
45281599,500,5000
45281969,500,5000
45282565,500,5000
45282784,500,5000
45283139,500,5000
45283740,500,5000
45283792,500,5000
45284132,500,5000
45284457,500,5000
45284479,500,5000
45285394,500,5000
45288585,500,5000
45289654,500,5000
45290189,500,5000
45290349,500,5000
45290606,500,5000
45291590,500,5000
45291740,500,5000
45292076,500,5000
45292419,500,5000
45293329,500,5000
45293358,500,5000
45296017,500,5000
45296586,500,5000
45296695,500,5000
45297221,500,5000
45297325,500,5000
45298024,500,5000
45298280,500,5000
45299429,500,5000
45299987,500,5000
45300413,500,5000
45301004,500,5000
45302600,500,5000
45303063,500,5000
45303097,500,5000
45303121,500,5000
45303752,500,5000
45303755,500,5000
45303883,500,5000
45304107,500,5000
45304406,500,5000
45305420,500,5000
45305805,500,5000
45306157,500,5000
45306321,500,5000
45306686,500,5000
45306792,500,5000
45308623,500,5000
45309136,500,5000
45311547,500,5000
45312026,500,5000
45312200,500,5000
45313445,500,5000
45313457,500,5000
45314484,500,5000
45316581,500,5000
45316610,500,5000
45316679,500,5000
45317362,500,5000
45317789,500,5000
45318473,500,5000
45318561,500,5000
45318952,500,5000
45320228,500,5000
45320248,500,5000
45322399,500,5000
45322831,500,5000
45325159,500,5000
45325246,500,5000
45326919,500,5000
45326973,500,5000
45327539,500,5000
45327570,500,5000
45327999,500,5000
45328874,500,5000
45329236,500,5000
45329300,500,5000
45329904,500,5000
45329905,500,5000
45330436,500,5000
45333263,500,5000
45334757,500,5000
45335491,500,5000
45335844,500,5000
45336879,500,5000
45337725,500,5000
45338735,500,5000
45338991,500,5000
45339577,500,5000
45340108,500,5000
45340504,500,5000
45340877,500,5000
45342385,500,5000
45342936,500,5000
45343417,500,5000
45345009,500,5000
45345641,500,5000
45348419,500,5000
45349040,500,5000
45349233,500,5000
45349505,500,5000
45349587,500,5000
45350343,500,5000
45352616,500,5000
45353788,500,5000
45354818,500,5000
45355623,500,5000
45355987,500,5000
45355993,500,5000
45356574,500,5000
45356914,500,5000
45356993,500,5000
45357352,500,5000
45357680,500,5000
45358156,500,5000
45358523,500,5000
45359095,500,5000
45359137,500,5000
45360421,500,5000
45360809,500,5000
45361158,500,5000
45363272,500,5000
45363469,500,5000
45363932,500,5000
45364254,500,5000
45364455,500,5000
45365753,500,5000
45367037,500,5000
45367534,500,5000
45367759,500,5000
45368039,500,5000
45371492,500,5000
45371824,500,5000
45372415,500,5000
45373076,500,5000
45373095,500,5000
45373100,500,5000
45373120,500,5000
45374726,500,5000
45375131,500,5000
45375457,500,5000
45375490,500,5000
45375739,500,5000
45375953,500,5000
45376810,500,5000
45377258,500,5000
45377722,500,5000
45378109,500,5000
45378321,500,5000
45379006,500,5000
45380135,500,5000
45380302,500,5000
45380428,500,5000
45380980,500,5000
45381194,500,5000
45381750,500,5000
45383349,500,5000
45383393,500,5000
45384340,500,5000
45384488,500,5000
45384760,500,5000
45384808,500,5000
45385078,500,5000
45386008,500,5000
45386494,500,5000
45386545,500,5000
45387060,500,5000
45387168,500,5000
45387252,500,5000
45388688,500,5000
45388936,500,5000
45389144,500,5000
45393179,500,5000
45393453,500,5000
45393574,500,5000
45395460,500,5000
45397004,500,5000
45397621,500,5000
45398145,500,5000
45400945,500,5000
45401259,500,5000
45401476,500,5000
45401650,500,5000
45401770,500,5000
45402310,500,5000
45402349,500,5000
45403072,500,5000
45403110,500,5000
45403384,500,5000
45403796,500,5000
45403909,500,5000
45404601,500,5000
45406545,500,5000
45407276,500,5000
45407351,500,5000
45407999,500,5000
45408162,500,5000
45409007,500,5000
45409220,500,5000
45409933,500,5000
45410052,500,5000
45410893,500,5000
45411698,500,5000
45412483,500,5000
45412910,500,5000
45413000,500,5000
45413116,500,5000
45413378,500,5000
45414479,500,5000
45416076,500,5000
45416169,500,5000
45417930,500,5000
45417940,500,5000
45418525,500,5000
45419632,500,5000
45420237,500,5000
45420781,500,5000
45421574,500,5000
45422592,500,5000
45422869,500,5000
45424228,500,5000
45424803,500,5000
45425245,500,5000
45425249,500,5000
45425301,500,5000
45425939,500,5000
45426651,500,5000
45426768,500,5000
45427197,500,5000
45428090,500,5000
45428492,500,5000
45428598,500,5000
45428679,500,5000
45431123,500,5000
45431310,500,5000
45431443,500,5000
45432078,500,5000
45433384,500,5000
45434812,500,5000
45435007,500,5000
45437169,500,5000
45437296,500,5000
45437522,500,5000
45437682,500,5000
45437780,500,5000
45437916,500,5000
45439204,500,5000
45439666,500,5000
45440172,500,5000
45440295,500,5000
45440310,500,5000
45440931,500,5000
45441447,500,5000
45443253,500,5000
45443530,500,5000
45444199,500,5000
45445073,500,5000
45445866,500,5000
45446239,500,5000
45446270,500,5000
45447135,500,5000
45447450,500,5000
45447540,500,5000
45448185,500,5000
45448623,500,5000
45449118,500,5000
45450917,500,5000
45450959,500,5000
45453661,500,5000
45454314,500,5000
45455747,500,5000
45455761,500,5000
45455919,500,5000
45456826,500,5000
45457947,500,5000
45458636,500,5000
45459051,500,5000
45459104,500,5000
45459439,500,5000
45459602,500,5000
45460465,500,5000
45461734,500,5000
45461773,500,5000
45461971,500,5000
45462482,500,5000
45463199,500,5000
45463348,500,5000
45464020,500,5000
45464439,500,5000
45464686,500,5000
45464910,500,5000
45465075,500,5000
45465219,500,5000
45466003,500,5000
45466123,500,5000
45466572,500,5000
45466903,500,5000
45467585,500,5000
45468866,500,5000
45470864,500,5000
45471263,500,5000
45472074,500,5000
45472422,500,5000
45472477,500,5000
45473653,500,5000
45474013,500,5000
45474386,500,5000
45476045,500,5000
45477209,500,5000
45477794,500,5000
45479064,500,5000
45479499,500,5000
45479763,500,5000
45481363,500,5000
45481576,500,5000
45481885,500,5000
45482215,500,5000
45482368,500,5000
45482728,500,5000
45483002,500,5000
45483462,500,5000
45483608,500,5000
45483768,500,5000
45484256,500,5000
45485457,500,5000
45485994,500,5000
45486293,500,5000
45486666,500,5000
45486725,500,5000
45486995,500,5000
45487333,500,5000
45487570,500,5000
45488078,500,5000
45488267,500,5000
45488685,500,5000
45489238,500,5000
45490202,500,5000
45490779,500,5000
45491183,500,5000
45491323,500,5000
45491374,500,5000
45491779,500,5000
45492459,500,5000
45493888,500,5000
45494114,500,5000
45495916,500,5000
45496662,500,5000
45497168,500,5000
45497597,500,5000
45497680,500,5000
45498490,500,5000
45500673,500,5000
45500722,500,5000
45500804,500,5000
45501581,500,5000
45501681,500,5000
45501762,500,5000
45502349,500,5000
45502677,500,5000
45502904,500,5000
45502925,500,5000
45502964,500,5000
45503000,500,5000
45503571,500,5000
45503675,500,5000
45506261,500,5000
45506746,500,5000
45506839,500,5000
45508197,500,5000
45508244,500,5000
45508490,500,5000
45508716,500,5000
45508717,500,5000
45508884,500,5000
45509494,500,5000
45510027,500,5000
45511567,500,5000
45514219,500,5000
45514352,500,5000
45514543,500,5000
45515358,500,5000
45515559,500,5000
45515597,500,5000
45515882,500,5000
45516010,500,5000
45516855,500,5000
45517120,500,5000
45517420,500,5000
45518552,500,5000
45518816,500,5000
45519041,500,5000
45519054,500,5000
45519576,500,5000
45520932,500,5000
45521152,500,5000
45521775,500,5000
45522408,500,5000
45522666,500,5000
45522880,500,5000
45523702,500,5000
45523706,500,5000
45524011,500,5000
45524477,500,5000
45524541,500,5000
45526986,500,5000
45527180,500,5000
45527445,500,5000
45527799,500,5000
45528538,500,5000
45528943,500,5000
45529549,500,5000
45530455,500,5000
45531219,500,5000
45531400,500,5000
45531678,500,5000
45531861,500,5000
45531886,500,5000
45532651,500,5000
45533818,500,5000
45534033,500,5000
45536230,500,5000
45536470,500,5000
45536642,500,5000
45538243,500,5000
45538450,500,5000
45538498,500,5000
45538714,500,5000
45538818,500,5000
45538941,500,5000
45539127,500,5000
45539684,500,5000
45540433,500,5000
45540980,500,5000
45541018,500,5000
45541061,500,5000
45541846,500,5000
45542144,500,5000
45543672,500,5000
45544414,500,5000
45544786,500,5000
45546176,500,5000
45546323,500,5000
45546569,500,5000
45546671,500,5000
45547405,500,5000
45547716,500,5000
45547906,500,5000
45548023,500,5000
45548557,500,5000
45549488,500,5000
45549877,500,5000
45550420,500,5000
45550782,500,5000
45551050,500,5000
45551214,500,5000
45551223,500,5000
45551419,500,5000
45551769,500,5000
45551909,500,5000
45552226,500,5000
45552546,500,5000
45552793,500,5000
45553345,500,5000
45553663,500,5000
45554006,500,5000
45554740,500,5000
45554904,500,5000
45555200,500,5000
45555402,500,5000
45555703,500,5000
45556407,500,5000
45556990,500,5000
45557688,500,5000
45558946,500,5000
45559096,500,5000
45560257,500,5000
45560896,500,5000
45561166,500,5000
45561256,500,5000
45561274,500,5000
45562027,500,5000
45563340,500,5000
45563702,500,5000
45564787,500,5000
45565865,500,5000
45566987,500,5000
45567202,500,5000
45567945,500,5000
45569622,500,5000
45571457,500,5000
45571928,500,5000
45572608,500,5000
45572878,500,5000
45573274,500,5000
45574099,500,5000
45574487,500,5000
45575807,500,5000
45576243,500,5000
45576369,500,5000
45577258,500,5000
45577650,500,5000
45577824,500,5000
45578851,500,5000
45578973,500,5000
45580930,500,5000
45582988,500,5000
45583323,500,5000
45584067,500,5000
45584874,500,5000
45584932,500,5000
45585473,500,5000
45585781,500,5000
45586766,500,5000
45586857,500,5000
45587060,500,5000
45588369,500,5000
45589383,500,5000
45590099,500,5000
45590113,500,5000
45590654,500,5000
45591074,500,5000
45591879,500,5000
45592725,500,5000
45593596,500,5000
45593870,500,5000
45594725,500,5000
45595000,500,5000
45596124,500,5000
45596695,500,5000
45597253,500,5000
45597588,500,5000
45598113,500,5000
45598518,500,5000
45601390,500,5000
45601997,500,5000
45602162,500,5000
45602861,500,5000
45603370,500,5000
45603478,500,5000
45603784,500,5000
45604190,500,5000
45604643,500,5000
45605921,500,5000
45606079,500,5000
45606410,500,5000
45607025,500,5000
45607392,500,5000
45608115,500,5000
45608157,500,5000
45608832,500,5000
45609339,500,5000
45609396,500,5000
45609638,500,5000
45611711,500,5000
45612344,500,5000
45612589,500,5000
45612962,500,5000
45614886,500,5000
45614916,500,5000
45616342,500,5000
45616893,500,5000
45617425,500,5000
45619326,500,5000
45619564,500,5000
45621558,500,5000
45621968,500,5000
45623296,500,5000
45623386,500,5000
45623653,500,5000
45623725,500,5000
45624235,500,5000
45624465,500,5000
45624731,500,5000
45624831,500,5000
45626560,500,5000
45626673,500,5000
45627122,500,5000
45629791,500,5000
45630211,500,5000
45630500,500,5000
45630703,500,5000
45631802,500,5000
45631870,500,5000
45632749,500,5000
45632983,500,5000
45633468,500,5000
45633988,500,5000
45634264,500,5000
45634435,500,5000
45636076,500,5000
45637357,500,5000
45637410,500,5000
45637965,500,5000
45639573,500,5000
45640252,500,5000
45640320,500,5000
45640980,500,5000
45642429,500,5000
45643141,500,5000
45643342,500,5000
45645867,500,5000
45646062,500,5000
45647412,500,5000
45648592,500,5000
45648969,500,5000
45649241,500,5000
45649653,500,5000
45649859,500,5000
45649863,500,5000
45650282,500,5000
45650913,500,5000
45651529,500,5000
45652225,500,5000
45652245,500,5000
45653392,500,5000
45654237,500,5000
45654920,500,5000
45655949,500,5000
45656083,500,5000
45656884,500,5000
45659007,500,5000
45659433,500,5000
45660254,500,5000
45661003,500,5000
45661267,500,5000
45661523,500,5000
45661528,500,5000
45661672,500,5000
45662042,500,5000
45662067,500,5000
45662802,500,5000
45662850,500,5000
45663322,500,5000
45663450,500,5000
45663509,500,5000
45664158,500,5000
45664200,500,5000
45664434,500,5000
45666166,500,5000
45666404,500,5000
45666588,500,5000
45669204,500,5000
45669464,500,5000
45669924,500,5000
45670233,500,5000
45670639,500,5000
45670929,500,5000
45671318,500,5000
45671659,500,5000
45671837,500,5000
45672338,500,5000
45672472,500,5000
45673233,500,5000
45674249,500,5000
45674392,500,5000
45674432,500,5000
45676218,500,5000
45676321,500,5000
45676520,500,5000
45677878,500,5000
45678340,500,5000
45678452,500,5000
45678865,500,5000
45678932,500,5000
45678963,500,5000
45679049,500,5000
45679070,500,5000
45680098,500,5000
45681034,500,5000
45681123,500,5000
45681133,500,5000
45682735,500,5000
45682757,500,5000
45682958,500,5000
45684213,500,5000
45685582,500,5000
45685766,500,5000
45688271,500,5000
45688578,500,5000
45690375,500,5000
45690594,500,5000
45691324,500,5000
45692634,500,5000
45693330,500,5000
45693467,500,5000
45693846,500,5000
45694252,500,5000
45695230,500,5000
45695315,500,5000
45696092,500,5000
45697509,500,5000
45698010,500,5000
45698794,500,5000
45699934,500,5000
45701487,500,5000
45702004,500,5000
45702269,500,5000
45703136,500,5000
45704790,500,5000
45704894,500,5000
45705487,500,5000
45706787,500,5000
45706848,500,5000
45706971,500,5000
45707471,500,5000
45707850,500,5000
45709174,500,5000
45709485,500,5000
45709670,500,5000
45710459,500,5000
45710823,500,5000
45710934,500,5000
45711324,500,5000
45711851,500,5000
45711919,500,5000
45713199,500,5000
45714134,500,5000
45715045,500,5000
45715247,500,5000
45716084,500,5000
45716214,500,5000
45716308,500,5000
45716413,500,5000
45717116,500,5000
45717236,500,5000
45717973,500,5000
45718154,500,5000
45719237,500,5000
45719266,500,5000
45719629,500,5000
45719725,500,5000
45721586,500,5000
45722198,500,5000
45722420,500,5000
45722920,500,5000
45723125,500,5000
45723285,500,5000
45724052,500,5000
45724167,500,5000
45724422,500,5000
45724792,500,5000
45725022,500,5000
45725521,500,5000
45725575,500,5000
45726487,500,5000
45726565,500,5000
45726877,500,5000
45727032,500,5000
45728551,500,5000
45728720,500,5000
45728764,500,5000
45730329,500,5000
45730374,500,5000
45730393,500,5000
45730424,500,5000
45730737,500,5000
45731379,500,5000
45731395,500,5000
45731455,500,5000
45731953,500,5000
45732207,500,5000
45732256,500,5000
45733396,500,5000
45733943,500,5000
45734905,500,5000
45735689,500,5000
45736826,500,5000
45736910,500,5000
45737947,500,5000
45738494,500,5000
45740242,500,5000
45740244,500,5000
45740522,500,5000
45741263,500,5000
45741518,500,5000
45742851,500,5000
45742895,500,5000
45743173,500,5000
45743599,500,5000
45743786,500,5000
45744141,500,5000
45744444,500,5000
45745180,500,5000
45745311,500,5000
45749351,500,5000
45749891,500,5000
45750357,500,5000
45751409,500,5000
45751430,500,5000
45752135,500,5000
45752704,500,5000
45754945,500,5000
45755815,500,5000
45755890,500,5000
45755974,500,5000
45756092,500,5000
45756611,500,5000
45757327,500,5000
45757886,500,5000
45758385,500,5000
45759031,500,5000
45759086,500,5000
45760195,500,5000
45760483,500,5000
45761524,500,5000
45762375,500,5000
45762909,500,5000
45763091,500,5000
45763097,500,5000
45763136,500,5000
45763936,500,5000
45764724,500,5000
45765774,500,5000
45765969,500,5000
45766561,500,5000
45768682,500,5000
45768986,500,5000
45769179,500,5000
45770685,500,5000
45771674,500,5000
45772493,500,5000
45772600,500,5000
45774028,500,5000
45774088,500,5000
45774301,500,5000
45774645,500,5000
45775529,500,5000
45775726,500,5000
45780274,500,5000
45780298,500,5000
45781277,500,5000
45781547,500,5000
45781719,500,5000
45781912,500,5000
45782897,500,5000
45782913,500,5000
45783068,500,5000
45783680,500,5000
45784127,500,5000
45784229,500,5000
45785031,500,5000
45785712,500,5000
45786236,500,5000
45787073,500,5000
45787111,500,5000
45787374,500,5000
45787578,500,5000
45787721,500,5000
45788999,500,5000
45789566,500,5000
45789750,500,5000
45790001,500,5000
45790210,500,5000
45790345,500,5000
45790607,500,5000
45792186,500,5000
45792761,500,5000
45794175,500,5000
45794308,500,5000
45795305,500,5000
45795990,500,5000
45797023,500,5000
45797355,500,5000
45797643,500,5000
45797820,500,5000
45798943,500,5000
45799722,500,5000
45800147,500,5000
45803526,500,5000
45803574,500,5000
45804280,500,5000
45805062,500,5000
45805338,500,5000
45805895,500,5000
45806033,500,5000
45806309,500,5000
45806461,500,5000
45806847,500,5000
45807910,500,5000
45809287,500,5000
45810517,500,5000
45811885,500,5000
45812653,500,5000
45813039,500,5000
45813044,500,5000
45814974,500,5000
45815790,500,5000
45815883,500,5000
45816392,500,5000
45816744,500,5000
45817036,500,5000
45817043,500,5000
45817296,500,5000
45819051,500,5000
45819604,500,5000
45819743,500,5000
45820024,500,5000
45820705,500,5000
45820860,500,5000
45821218,500,5000
45823545,500,5000
45825268,500,5000
45825404,500,5000
45826568,500,5000
45827378,500,5000
45827983,500,5000
45829816,500,5000
45829850,500,5000
45830513,500,5000
45830991,500,5000
45831541,500,5000
45832434,500,5000
45832539,500,5000
45832634,500,5000
45832852,500,5000
45834715,500,5000
45834772,500,5000
45835036,500,5000
45835236,500,5000
45836780,500,5000
45836797,500,5000
45837936,500,5000
45838179,500,5000
45839180,500,5000
45839824,500,5000
45840316,500,5000
45840798,500,5000
45840838,500,5000
45840845,500,5000
45841014,500,5000
45841884,500,5000
45841967,500,5000
45842758,500,5000
45843836,500,5000
45844012,500,5000
45844412,500,5000
45844834,500,5000
45844863,500,5000
45845783,500,5000
45846608,500,5000
45846660,500,5000
45847670,500,5000
45848508,500,5000
45848937,500,5000
45849785,500,5000
45849930,500,5000
45850330,500,5000
45850605,500,5000
45851831,500,5000
45852518,500,5000
45852893,500,5000
45853972,500,5000
45854435,500,5000
45854712,500,5000
45856355,500,5000
45857049,500,5000
45857157,500,5000
45858230,500,5000
45858301,500,5000
45859003,500,5000
45860195,500,5000
45860977,500,5000
45861686,500,5000
45861852,500,5000
45862280,500,5000
45862698,500,5000
45864683,500,5000
45866453,500,5000
45867451,500,5000
45867549,500,5000
45868176,500,5000
45868278,500,5000
45870022,500,5000
45870360,500,5000
45870466,500,5000
45870811,500,5000
45871304,500,5000
45871811,500,5000
45872152,500,5000
45872256,500,5000
45872503,500,5000
45872506,500,5000
45872517,500,5000
45872678,500,5000
45873947,500,5000
45874915,500,5000
45875240,500,5000
45877688,500,5000
45877941,500,5000
45878439,500,5000
45880024,500,5000
45880200,500,5000
45881101,500,5000
45881373,500,5000
45882474,500,5000
45882812,500,5000
45883040,500,5000
45883238,500,5000
45883965,500,5000
45884023,500,5000
45884066,500,5000
45884097,500,5000
45885052,500,5000
45885142,500,5000
45885795,500,5000
45885929,500,5000
45886398,500,5000
45886735,500,5000
45887889,500,5000
45888603,500,5000
45888757,500,5000
45889038,500,5000
45889598,500,5000
45890550,500,5000
45890672,500,5000
45890866,500,5000
45891367,500,5000
45891506,500,5000
45892421,500,5000
45893694,500,5000
45893753,500,5000
45895235,500,5000
45895788,500,5000
45895908,500,5000
45896378,500,5000
45897655,500,5000
45897838,500,5000
45898899,500,5000
45899468,500,5000
45899762,500,5000
45901024,500,5000
45901401,500,5000
45901622,500,5000
45901672,500,5000
45904701,500,5000
45905704,500,5000
45907503,500,5000
45907526,500,5000
45907885,500,5000
45908306,500,5000
45908348,500,5000
45909158,500,5000
45909719,500,5000
45910023,500,5000
45910158,500,5000
45910227,500,5000
45910684,500,5000
45910714,500,5000
45910746,500,5000
45910749,500,5000
45911113,500,5000
45912388,500,5000
45912560,500,5000
45914571,500,5000
45915120,500,5000
45917519,500,5000
45919022,500,5000
45919202,500,5000
45919783,500,5000
45920081,500,5000
45920826,500,5000
45920938,500,5000
45922902,500,5000
45923068,500,5000
45923151,500,5000
45923365,500,5000
45923753,500,5000
45925687,500,5000
45925966,500,5000
45926357,500,5000
45927376,500,5000
45927978,500,5000
45928134,500,5000
45928171,500,5000
45929768,500,5000
45930554,500,5000
45930618,500,5000
45933144,500,5000
45933184,500,5000
45933188,500,5000
45934704,500,5000
45935141,500,5000
45935761,500,5000
45936454,500,5000
45939044,500,5000
45939466,500,5000
45939801,500,5000
45939961,500,5000
45940350,500,5000
45940378,500,5000
45941017,500,5000
45943030,500,5000
45944906,500,5000
45944965,500,5000
45945380,500,5000
45945912,500,5000
45946518,500,5000
45947340,500,5000
45948617,500,5000
45949178,500,5000
45950201,500,5000
45950641,500,5000
45954332,500,5000
45954562,500,5000
